movie_id,movie_title,genres
136588,Santa Claus is Comin' to Town (1970),Animation|Children|Fantasy
136594,Dear Dumb Diary (2013),Children
136618,Pokémon the Movie: Genesect and the Legend Awakened (2013),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
136620,Pokémon: Arceus and the Jewel of Life (2009),Animation|Children
136622,Pokémon: The Rise of Darkrai (2007),Adventure|Animation|Children|Fantasy
136634,Dinosaur Island (2014),Children|Fantasy|Sci-Fi
136640,Back to the Jurassic (2015),Adventure|Animation|Children
136662,Hoovey (2015),Children|Drama
136674,Maya the Bee Movie (2014),Animation|Children
136680,Battle For SkyArk (2015),Action|Adventure|Children|Sci-Fi
136764,Postman Pat: The Movie (2014),Adventure|Animation|Children
136982,Universal Remote (2007),Children|Comedy
137088,Treasure Island (1999),Adventure|Children
137202,White Lion (2010),Children|Drama
137385,Tom and Jerry & The Wizard of Oz (2011),Animation|Children
137387,Tom and Jerry: The Magic Ring (2002),Animation|Children|Comedy
137389,Tom and Jerry: The Fast and the Furry (2005),Animation|Children|Comedy
137391,Tom and Jerry Meet Sherlock Holmes (2010),Animation|Children
137393,Tom and Jerry's Giant Adventure (2013),Animation|Children
137401,The Stream (2013),Adventure|Children|Comedy
137463,16-love (2012),Children|Comedy|Drama|Romance
137751,Mrs. Ashboro's Cat (2003),Children|Thriller
137757,Model Behavior (2000),Children|Comedy|Drama
137759,Susie Q (1996),Children|Comedy|Drama|Mystery
137869,Flight of the Doves (1971),Children|Drama
138010,The Other Me (2000),Children|Comedy|Fantasy
138044,Reuniting the Rubins (2012),Children|Comedy|Drama
138274,Love/Loss (2010),Children|Drama|Romance
138298,Bar Sport (2011),Children|Comedy
138702,Feast (2014),Animation|Children|Comedy|Drama|Romance
138796,Tom Sawyer & Huckleberry Finn (2014),Action|Adventure|Children|Drama
138912,The Pirates of Penzance (1985),Children|Comedy
138952,Scooby-Doo! And Kiss: Rock and Roll Mystery (2015),Animation|Children
138984,The Deported (2010),Children|Comedy
139159,Aadhavan (2009),Action|Children|Comedy|Drama|Thriller
139537,Arcadia (2012),Children|Drama
139584,Pokémon Ranger and the Temple of the Sea (2006),Animation|Children
139598,Yellowbird (2014),Animation|Children|Comedy
139620,Everything's Gonna Be Great (1998),Adventure|Children|Comedy|Drama
139681,Norville and Trudy (1997),Children|Comedy|Sci-Fi
139948,The secret of the Old Woods (1993),Children|Fantasy
140152,Dreamcatcher (2015),Children|Crime|Documentary
140202,Baker's Hawk (1976),Action|Children|Drama|Western
140212,Tarzan II (2005),Adventure|Animation|Children
140228,Giratina and the Sky Warrior (2008),Adventure|Animation|Children
140317,A Tiger Walks (1964),Children|Drama
140341,Lava (2015),Animation|Children
140345,The Man Called Flintstone (1966),Adventure|Animation|Children|Mystery|Romance
140385,A Horse for Danny (1995),Children|Drama
140391,Pistol: The Birth of a Legend (1991),Children|Drama
140395,Where The Red Fern Grows II: The Classic Continues (1992),Children
140413,Charley and the Angel (1973),Children|Comedy|Fantasy
140419,The Invisible Boy (1957),Adventure|Children|Comedy|Sci-Fi
140441,Anne Of Green Gables: The Continuing Story (2000),Children|Drama
140477,The Parent Trap II (1986),Children
140491,Puff the Magic Dragon (1978),Animation|Children
140501,Island of the Blue Dolphins (1964),Children|Drama
140503,The Biscuit Eater (1972),Children|Drama
140521,The First Snow of Winter (1998),Children
140565,Let It Shine (2012),Children
140569,The Further Adventures of the Wilderness Family (1978),Adventure|Children
140681,Ghadi (2013),Children|Comedy|Drama
140699,Dragon Nest: Warriors' Dawn (2014),Adventure|Animation|Children|Fantasy
140707,Curious George 2: Follow That Monkey! (2009),Animation|Children
140729,The Keeper - The Legend of Omar Khayyam (2005),Children|Drama
140747,16 Wishes (2010),Children|Drama|Fantasy
140822,Just Peck (2009),Children|Comedy
140830,The Legend Of Secret Pass (2010),Animation|Children|Fantasy
140836,The Littlest Horse Thieves (1977),Children|Drama
141038,Get a Clue (2002),Children|Comedy|Mystery
141120,Brothers (2015),Action|Children|Drama
141152,After the Wizard (2012),Children|Fantasy
141154,Against the Wild (2014),Adventure|Children
141166,Arthur 3: The War of the Two Worlds (2010),Adventure|Animation|Children|Fantasy
141189,"Get Smart, Again! (1989)",Action|Children|Comedy
141205,The Wistful Widow of Wagon Gap (1947),Children|Comedy|Western
141254,Escapade In Japan (1957),Adventure|Children
141299,Peter Pan (2000),Children|Fantasy
141341,The Three Investigators and the Secret of Terror Castle (2009),Adventure|Children|Mystery
141345,Tio Papi (2013),Children|Comedy|Drama
141493,The Hunchback of Notre Dame II (2002),Adventure|Animation|Children|Romance
141505,Moscow-Cassiopeia (1973),Adventure|Children|Comedy|Sci-Fi
141546,Oh How It Hurts 66 (1966),Children|Comedy
141552,Dadnapped (2009),Action|Adventure|Children|Comedy
141606,Miracle on Ice (1981),Children|Drama
141636,Papanasam (2015),Children|Crime|Drama|Thriller
141644,Santa Baby (2006),Children|Comedy
141808,A Summer to Remember (1960),Children|Comedy|Drama
141874,The Adventures of Buratino (1975),Adventure|Children|Fantasy
141884,A Diva's Christmas Carol (2000),Children|Comedy
141920,Underdog Kids (2015),Action|Children
141934,Hamtaro: The Captive Princess (2002),Adventure|Animation|Children|Fantasy
141938,Hot Wheels Acceleracers Ignition (2005),Animation|Children
141942,Pokémon: Zoroark: Master of Illusions (2010),Adventure|Animation|Children
141976,Snowglobe (2007),Children|Fantasy|Sci-Fi
141982,Mrs. Miracle (2009),Children|Comedy|Fantasy
141986,Santa Baby 2 (2009),Children|Comedy
141994,Saving Christmas (2014),Children|Comedy
142058,The Lorax (1972),Animation|Children
142060,The Grinch Grinches the Cat in the Hat (1982),Animation|Children
142086,Fallen: The Beginning (2006),Action|Adventure|Children|Drama|Fantasy
142094,Alice in Wonderland (1915),Children|Fantasy
142148,Christmas Cupid (2010),Children|Comedy|Fantasy|Romance
142158,Return to Halloweentown (2006),Adventure|Children|Comedy|Fantasy
142160,Carlos Spills the Beans (2014),Children|Comedy|Drama
142164,Wish You Well (2013),Children|Drama
142178,Flash (1997),Children|Drama
142188,Snow 2: Brain Freeze (2008),Children|Comedy
142204,Twitches Too (2007),Children|Drama|Fantasy
142574,Cow Belles (2006),Children|Comedy|Romance
142576,Genius (1999),Children|Comedy|Drama
142628,The Brave Little Toaster to the Rescue (1997),Animation|Children|Comedy
142663,Babes in Toyland (1997),Animation|Children
142813,Full Out (2015),Children|Drama
142885,"You're a Good Sport, Charlie Brown (1975)",Animation|Children|Comedy
142919,Snow-White and Rose-Red (1979),Children|Fantasy
142981,"Bell for Ursli, A (Schellen-Ursli) (2015)",Children
143029,Stuck in the Suburbs (2004),Children|Comedy
143033,Winning London (2001),Children|Comedy
143035,Minutemen (2008),Adventure|Children|Comedy|Sci-Fi
143053,Oddball (2015),Children
143055,Jett Jackson: The Movie (2001),Action|Adventure|Children|Comedy|Sci-Fi
143086,An American Girl: Saige Paints the Sky (2013),Children
143128,Mrs. Santa Claus (1996),Children|Fantasy
143207,Jack and the Beanstalk (2010),Adventure|Children|Comedy|Fantasy
143231,Double Teamed (2002),Children|Drama
143311,Get Santa (2014),Children|Comedy
143391,The Lost Medallion: The Adventures of Billy Stone (2013),Adventure|Children
143436,Manam (2014),Children|Comedy|Drama|Fantasy
143440,"Mune, le gardien de la lune (2015)",Animation|Children|Fantasy
143474,Secrets of War (2014),Children|Drama|War
143486,The Last Day of Summer (2007),Children|Sci-Fi
143666,The Adventures of Mickey Matson and the Copperhead Conspiracy (2012),Children
143853,Two Heads Are Better Than None (2000),Children|Comedy
143890,LEGO DC Super Heroes: Justice League - Attack of the Legion of Doom! (2015),Animation|Children
143942,"Namu, the Killer Whale (1966)",Adventure|Children|Drama
144140,Ready? OK! (2008),Children|Comedy
144202,Catch That Girl (2002),Action|Children
144298,Avalon High (2010),Children|Drama|Fantasy
144338,Holiday (2006),Action|Children|Comedy|Crime|Drama|Romance
144350,Under the Mountain (2009),Action|Adventure|Children|Drama|Fantasy|Sci-Fi
144390,Turning Point (2009),Action|Children|Crime|Drama|Thriller
144426,Clockstoppers (2002),Adventure|Children|Sci-Fi|Thriller
144480,Santa Claws (2014),Children|Fantasy
144548,Comeback Season (2006),Children|Comedy|Romance
144664,Ostwind (2013),Adventure|Children
144700,The Cokeville Miracle (2015),Children|Drama|Mystery|Thriller
144750,The Professor and His Beloved Equation (2006),Children|Drama|Romance
144776,"Alfie, the Little Werewolf (2011)",Children
144860,Fred Rogers: America's Favorite Neighbor (2004),Children|Documentary
144958,Škola princů (2010),Children
144962,Phantom Boy (2015),Adventure|Animation|Children
145082,The Snow Queen 2: Refreeze (2014),Adventure|Animation|Children|Fantasy
145090,David (1997),Children
145172,Gulliver Mickey (1934),Animation|Children|Fantasy
145176,Mickey's Good Deed (1932),Animation|Children
145190,Three Blind Mouseketeers (1936),Animation|Children
145218,Balto III: Wings of Change (2004),Adventure|Animation|Children
145224,Bigfoot (2008),Children
145226,Bigfoot (1970),Children|Horror|Sci-Fi|Thriller
145489,Billboard Dad (1998),Children|Comedy|Romance
145491,Our Lips Are Sealed (2000),Children|Comedy|Drama
145493,The Challenge (2003),Action|Adventure|Children|Comedy|Sci-Fi
145496,Delhi Safari (2012),Animation|Children|Comedy
145731,War of the Buttons (2011),Adventure|Children
145733,(The New) War of the Buttons (2011),Adventure|Children
145935,"Peanuts Movie, The (2015)",Adventure|Animation|Children|Comedy
145939,Sandesham (1991),Children|Comedy
145978,Batkid Begins (2015),Children|Documentary
146012,Little Tragedies (1980),Children|Drama
146030,Cinderella (1947),Children|Comedy|Fantasy|Musical|Romance
146050,The Elusive Revengers (1966),Action|Adventure|Children
146082,Yedyanchi Jatra,Children|Comedy|Drama
146136,Masoom (1983),Children|Drama
146305,Princes and Princesses (2000),Animation|Children|Comedy|Drama|Fantasy|Romance|Sci-Fi
146360,Hum Saath Saath Hain (1999),Children|Romance
146452,Aussie and Ted's Great Adventure (2009),Children|Drama
146634,Maktub (2011),Children|Comedy
146684,Cosmic Scrat-tastrophe (2015),Animation|Children|Comedy
146700,The Little Ghost (2013),Children|Fantasy
146724,The Challengers (1990),Children|Drama
146726,A Nanny for Christmas (2010),Children|Comedy
147004,The Extreme Tragic Story of Celal Tan and His Family (2011),Children|Comedy|Crime
147051,Manichitrathazhu (1993),Children|Drama|Fantasy|Horror|Mystery|Thriller
147142,Those Happy Days (2006),Children|Comedy
147184,Felix and Meira (2015),Children|Drama|Romance
147188,38 Parrots,Animation|Children
147190,Treasure Island (1982),Adventure|Children
147238,The New Adventures of the Elusive Avengers (1968),Action|Adventure|Children
147242,"Crown of Russian Empire, or the Elusives Again (1971)",Action|Adventure|Children
147246,Adventures of Mowgli (1973),Animation|Children
147270,Ne Pokiday (1989),Children|Comedy|Romance
147336,Tomorrow Was the War (1987),Children|Drama|War
147402,The King and Queen of Moonlight Bay (2003),Children|Drama
147456,The Legend of Longwood (2014),Adventure|Children|Drama
147694,The Christmas That Almost Wasn't (1966),Children|Fantasy
148087,The Life and Times of Grizzly Adams (1974),Adventure|Children|Western
148108,My Little Pony: Equestria Girls - Rainbow Rocks (2014),Animation|Children
148178,Prancer Returns (2001),Children|Comedy
148240,Elf: Buddy's Musical Christmas (2014),Animation|Children|Fantasy
148282,Call Me Claus (2001),Children
148341,All I Want Is Christmas (2012),Children|Comedy
148618,Dino Time (2012),Adventure|Animation|Children|Comedy
148659,Ennum Eppozhum (2015),Children|Drama
148673,Northpole (2014),Children|Fantasy
148675,North Pole: Open For Christmas (2015),Children|Fantasy
148711,Steak (R)évolution (2014),Adventure|Children|Documentary
148767,A Kid in Aladdin's Palace (1998),Adventure|Children
148773,Spy School (2008),Action|Adventure|Children|Comedy
148775,Wizards of Waverly Place: The Movie (2009),Adventure|Children|Comedy|Drama|Fantasy|Sci-Fi
148865,Totally True Love (2011),Action|Children|Drama
149100,Eskil & Trinidad (2013),Children|Drama
149120,Hands off Mississippi (2007),Adventure|Children|Comedy
149152,Mr. Miracle (2014),Children|Drama
149184,Stealing Christmas (2003),Children|Comedy
149328,Dreamkeeper (2003),Children|Drama
149344,Pete's Christmas (2013),Children|Fantasy
149354,Sisters (2015),Children|Comedy
149366,Just in Time for Christmas (2015),Children|Drama|Fantasy|Romance
149370,Angel of Christmas (2015),Children
149372,Once Upon A Holiday (2015),Children|Romance
149386,I'm Not Ready for Christmas (2015),Children
149388,Merry Matrimony (2015),Children|Romance
149390,Christmas Incorporated (2015),Children|Drama
149392,12 Gifts of Christmas (2015),Children
149398,On the Twelfth Day of Christmas (2015),Children
149402,Santa and the Ice Cream Bunny (1972),Children|Fantasy
149440,Finding Mr. Destiny (2010),Children|Comedy|Drama|Romance
149486,A Perfect Christmas List (2014),Children|Comedy|Drama
149488,Christmas Town (2008),Action|Children|Comedy|Drama|Fantasy|Thriller
149546,"Nestor, the Long-Eared Christmas Donkey (1977)",Animation|Children
149550,Gone Fishing (2012),Children|Drama
149564,Tom Brown's School Days (1940),Children|Drama
149574,Rudolph and Frosty's Christmas in July (1979),Animation|Children|Fantasy
149586,When Santa Fell to Earth (2011),Children|Fantasy
149644,Beyond the Blackboard (2011),Children|Drama
149747,The Alchemist's Letter (2015),Children|Fantasy|Mystery
149757,The Frog Prince,Children
149826,Secret Society of Souptown (2015),Adventure|Children
149879,Aschenputtel (2010),Children|Fantasy
149894,Adventures of Rusty (1945),Adventure|Children
150026,The Ball (1999),Children
150038,Science Fiction (2002),Adventure|Children|Sci-Fi|Thriller
150052,Turquaze (2010),Children|Drama|Romance
150066,Blinker (1999),Children|Mystery
150072,Mariken (2001),Children|Drama|Fantasy
150082,K3 en het IJsprinsesje (2006),Children
150230,Cool Cat Saves the Kids (2015),Adventure|Children
150234,Frenemies (2012),Children|Drama
150236,How to Build a Better Boy (2014),Children|Sci-Fi
150262,Megamind: The Button Of Doom (2011),Action|Animation|Children|Comedy
150268,Dilwale (2015),Action|Children|Comedy|Crime|Drama|Romance
150322,Paa (2009),Children|Drama
150324,The Cheetah Girls: One World (2008),Children|Comedy|Drama
150354,Girl vs. Monster (2012),Children|Comedy|Sci-Fi
150554,The Love Bug (1997),Adventure|Children|Comedy|Fantasy
150931,Bridge To Terabithia (1985),Children|Drama|Fantasy
150954,Ko (2011),Action|Children|Thriller
151011,The Secret of the Magic Gourd (2007),Children|Drama
151204,"Mom, Can I Keep Her? (1998)",Children|Comedy
151208,The Kid with X-Ray Eyes (1999),Children|Comedy
151224,Prehysteria! (1993),Children|Comedy|Drama|Fantasy|Sci-Fi
151273,Prehysteria! 2 (1994),Children|Comedy|Drama|Fantasy|Sci-Fi
151275,Prehysteria! 3 (1995),Children|Comedy|Drama|Fantasy|Sci-Fi
151313,Norm of the North (2016),Adventure|Animation|Children|Comedy
151607,Funky Monkey (2004),Children|Comedy
151687,Risen (2016),Children|Drama
151707,The Eagle Huntress (2016),Adventure|Children|Documentary
151729,Ruby Bridges (1998),Children|Drama
151791,A Gift Wrapped Christmas (2015),Children|Drama
151806,Mafalda - La Pelicula (1981),Animation|Children|Comedy|Fantasy
151879,Molly Moon and the Incredible Book of Hypnotism (2015),Children|Fantasy
151923,Transylvanian Garlic (2014),Adventure|Children|Comedy
151991,Rugged Gold (1994),Adventure|Children|Drama
152001,The Nanny Express (2009),Children|Drama|Romance
152081,Zootopia (2016),Action|Adventure|Animation|Children|Comedy
152137,Pirate's Passage (2015),Adventure|Animation|Children
152161,What Would Jesus Do? (2010),Children
152318,Die Blindgänger (2004),Children|Drama
152326,Freddie as F.R.O.7. (1992),Adventure|Animation|Children|Fantasy
152352,Makdee (2002),Children
152435,The Boys in Blue (1982),Children|Comedy
152455,The Cook (1972),Children|Comedy|Drama
152503,Lockjaw: Rise of the Kulev Serpent (2008),Children|Horror|Sci-Fi
152549,The Bear That Wasn't (1967),Animation|Children|Comedy
152569,The Boxcar Children (2014),Adventure|Animation|Children
152603,Cosas insignificantes (2008),Children|Drama
152637,The Tangerine Bear: Home in Time for Christmas! (2000),Animation|Children
152641,Pinocchio's Christmas (1980),Animation|Children
152658,Santa's Little Helper (2015),Children
152676,Scout (2015),Children|Drama
152678,A Sunday Horse (2016),Children|Drama
152737,War of the Birds (1990),Animation|Children
152858,Flyin' Ryan (2003),Children
152990,Vaah! Life Ho Toh Aisi! (2005),Children|Comedy|Drama|Sci-Fi
153100,"You're Out of Your Mind, Madicken (1979)",Children
153106,The Fool of the World and the Flying Ship (1990),Adventure|Animation|Children|Fantasy
153148,A Humble Life (1997),Children|Documentary|Fantasy|Sci-Fi
153206,Chronopolis (1982),Animation|Children|Sci-Fi
153332,The Snow Maiden (1968),Children|Fantasy
153352,The Pocket-knife (1992),Adventure|Children|Comedy|Drama
153370,The Scarlet Flower (1977),Children|Fantasy|Romance
153386,Long Live Ghosts! (1977),Children|Comedy|Fantasy
153414,We Are the Pirates of the Roads (2015),Adventure|Children
153418,Ricky Rapper and Cool Wendy (2012),Children|Comedy
153422,Risto Räppääjä ja liukas Lennart (2014),Children|Comedy
153426,Risto Räppääjä ja Sevillan saituri (2015),Children
153430,Jill and Joy (2014),Children
153432,Jill And Joy's Winter (2015),Children
153438,Fimfárum Jana Wericha (2002),Animation|Children
153440,Fimfarum 2 (2006),Animation|Children
153540,Bhoot Unkle (2006),Children|Fantasy
153588,Spoon (2005),Children|Drama
153594,The Life & Adventures of Santa Claus (2000),Animation|Children
153600,Man van staal (1999),Children|Drama|Fantasy
153602,Misa mi (2003),Children|Drama
153614,New Mischief by Emil (1972),Children|Comedy
153630,Pyšná princezna (1952),Children|Comedy|Fantasy
153640,The Tale of the Fox (1937),Animation|Children|Comedy|Fantasy
153646,The Tale of Tsar Saltan (1984),Animation|Children
153648,The Snow Queen (1957),Animation|Children|Drama|Fantasy
153863,O Diabo a Quatro (2005),Children|Drama
153869,Thunderclump (1974),Adventure|Animation|Children
153899,Srimanthudu (2015),Action|Children|Drama|Romance
153923,Race Gurram (2014),Action|Children|Comedy|Drama|Romance
153971,Kingdom of Crooked Mirrors (1963),Adventure|Children|Fantasy
154003,O princezně Jasněnce a létajícím ševci (1987),Children
154011,Winky's Horse (2005),Children
154069,Ringing Bell (1978),Animation|Children|Drama
154079,Golmaal 3 (2010),Children|Comedy
154194,Der Struwwelpeter (1955),Children|Fantasy
154214,Barbara the Fair with the Silken Hair (1969),Children|Fantasy
154222,The Wooden Camera (2004),Children|Drama
154270,Les oiseaux de passage (2015),Children
154368,The King's Beard (2002),Adventure|Animation|Children
154374,The Little Polar Bear (2001),Animation|Children
154378,Kooky (2010),Adventure|Children
154396,Otto er et næsehorn (1983),Children|Comedy
154400,Prince and the Evening Star (1979),Adventure|Children|Romance
154402,Pünktchen und Anton (1999),Children
154430,"Tjorven, Batsman, and Moses (1964)",Children|Comedy
154432,Wolf Summer (2003),Adventure|Children|Drama
154446,The Pirates of Tortuga: Under the Black Flag (2001),Adventure|Animation|Children|Comedy|Sci-Fi
154516,The Little Bear Movie (2001),Animation|Children
154524,The New Gulliver (1935),Animation|Children|Fantasy
154526,Eye of the Eagle (1997),Adventure|Children|Drama
154536,The Singing Ringing Tree (1957),Children|Fantasy
154558,Sunshine Barry & the Disco Worms (2008),Animation|Children|Comedy
154562,Father of Four - Never Gives Up! (2005),Children|Comedy
154566,Invisible Mom (1997),Children|Comedy|Fantasy
154616,The Shamer's Daughter (2015),Action|Adventure|Children|Fantasy
154678,The Twelve Months (1956),Animation|Children
154719,My Pal Wolf (1944),Children
154721,"Nikki, Wild Dog of the North (1961)",Children
154739,The Billion Dollar Hobo (1977),Children|Comedy
154810,The Tale of John and Marie (1980),Adventure|Animation|Children|Fantasy
154822,A Journey Through Fairyland (1985),Animation|Children|Fantasy
154830,La Clé des Champs (2011),Children|Documentary
154852,Twigson (2009),Adventure|Children|Comedy
154917,Back To The Sea (2012),Animation|Children
155127,Tokyo Family (2013),Children|Drama
155162,Jack and the Beanstalk (1902),Adventure|Children|Fantasy
155285,Dil Dhadakne Do (2015),Children|Drama|Romance
155366,Monster High: Great Scarrier Reef (2016),Animation|Children
155719,Das fliegende Klassenzimmer (1954),Children|Comedy|Drama
155741,Two-Bit Waltz (2014),Children|Comedy|Drama
156025,Ice Age: The Great Egg-Scapade (2016),Adventure|Animation|Children|Comedy
156035,The Adventures of Huckleberry Finn (2012),Adventure|Children
156037,Hopelessly Lost (1973),Adventure|Children
156039,The Animated Adventures of Tom Sawyer (1998),Children
156041,The Adventures of Tom Sawyer and Huckleberry Finn (1981),Adventure|Children
156045,Mountain Family Robinson (1979),Adventure|Children
156137,Jock of the Bushveld (2011),Adventure|Animation|Children|Comedy
156206,Smoky (1946),Children|Drama
156702,Joey (1997),Children
156850,The Christmas Hope (2009),Children|Drama
156940,Girl on the Edge (2015),Children|Drama
157114,Fatty Finn (1980),Children|Comedy|Fantasy
157132,Madly Madagascar (2013),Animation|Children|Comedy
157134,Hammy's Boomerang Adventure (2006),Animation|Children|Comedy
157324,The Boatniks (1970),Children|Comedy
157363,Aladdin and His Magic Lamp (1967),Adventure|Children|Romance
157365,Old Man Khottabych (1956),Adventure|Children|Fantasy
157559,Vedhalam (2015),Action|Children
157577,Deiva Thirumagal (2011),Children|Drama
157585,Anjali (1990),Children|Drama
157679,Alley Cats Strike (2000),Children|Comedy|Drama
157865,Ratchet & Clank (2016),Action|Adventure|Animation|Children|Comedy|Sci-Fi
157867,How To Frame A Figg (1971),Children|Comedy
157997,Tintin and the Lake of Sharks (1972),Adventure|Animation|Children|Mystery
158105,A.R.C.H.I.E. (2016),Children
158294,Sillunu Oru Kaadhal (2006),Children|Romance
158330,The Secret Diaries of Miss Anne Lister (2010),Children|Drama
158376,True Confessions of a Hollywood Starlet (2008),Children|Comedy|Drama
158412,Zapped (2014),Children|Comedy|Fantasy|Romance
158428,Alvin and the Chipmunks: The Road Chip (2015),Adventure|Animation|Children|Comedy
158471,Once Upon a Time (1944),Children|Comedy|Fantasy
158575,A Royal Christmas (2014),Children|Romance
158631,Pero Kvrzica's Comradeship (1970),Adventure|Children
158681,Courage (2009),Children|Drama
158705,Paws (1997),Adventure|Children|Fantasy
158719,Sams in Gefahr (2003),Children
158777,A Little Game (2014),Adventure|Children
158813,Alice Through the Looking Glass (2016),Adventure|Children|Fantasy
158819,Debbie Macomber's Dashing Through the Snow (2015),Children
158830,The BFG (2016),Children|Fantasy
158878,The Letter Writer (2011),Children
158892,Flower Shop Mystery: Mum's the Word (2016),Children|Mystery
158920,A Lesson in Romance (2014),Children
158924,Finding Christmas (2013),Children|Comedy|Romance
158926,Catch a Christmas Star (2013),Children|Romance
158930,Snow Bride (2013),Children
158936,Help for the Holidays (2012),Children|Fantasy
158938,Come Dance with Me (2012),Children|Romance
158946,A Taste of Romance (2012),Children|Romance
158950,Annie Claus is Coming to Town (2011),Children|Comedy|Romance
158958,Pollyanna (2003),Children|Drama
159075,Annie's Point (2005),Children|Drama
159153,The Land Before Time XIV: Journey of the Brave (2016),Adventure|Animation|Children
159173,Once I Was a Beehive (2015),Children|Comedy|Drama
159255,LasseMajas detektivbyrå - Stella Nostra (2015),Children|Comedy
159275,On Top (1982),Children|Drama
159317,Only Clouds Move the Stars (1998),Children|Drama
159333,The Liverpool Goalie (2010),Children|Comedy
159339,Returning Home (2015),Children|Drama
159361,The Olsen Gang Sees Red (1976),Children|Comedy|Crime
159363,Harry and the Butler (1961),Children|Comedy
159375,The Olsen Gang in Jutland (1971),Children|Comedy|Crime
159486,Jack of the Red Hearts (2015),Children|Drama
159628,Gooby (2009),Children
159636,Holidaze: The Christmas That Almost Didn't Happen (2006),Animation|Children
159692,The Good Witch (2008),Children|Drama|Fantasy
159725,A Knight in Camelot (1998),Adventure|Children|Comedy|Fantasy|Sci-Fi
159765,Lantern hill (1989),Children|Drama
160104,Ribbit (2014),Adventure|Animation|Children|Comedy
160133,Junkers Come Here (1995),Animation|Children
160195,The Oogieloves in the Big Balloon Adventure (2012),Children
160392,Trenchcoat (1983),Children|Comedy|Crime|Mystery
160446,Khichdi: The Movie (2010),Children|Comedy
160462,Stanley's Tiffin Box (2011),Children|Comedy
160511,The Winding Stream (2014),Children|Documentary
160519,Curious George: A Very Monkey Christmas (2009),Animation|Children
160549,Swallows and Amazons (1974),Adventure|Children
160569,Ice Age: Collision Course (2016),Adventure|Animation|Children|Comedy
160573,Pete's Dragon (2016),Adventure|Children|Fantasy
160636,Under the Blood-Red Sun (2014),Children|Drama
160808,The Golden Arrow (1936),Children|Comedy
160810,The Journey (2014),Children|Comedy|Drama
160846,American Legends (2002),Animation|Children|Fantasy
160996,Star Games (1998),Adventure|Children|Sci-Fi
161090,Second Chances (1998),Children|Drama
161169,Undrafted (2016),Children|Comedy|Drama
161282,Emma's Chance (2016),Children|Drama
161398,The Emperor's Nightingale (1949),Animation|Children|Fantasy
161506,Greyfriars Bobby (2005),Children|Drama
161628,Savage Sam (1963),Action|Adventure|Children|Drama|Western
161662,Pufnstuf (1970),Children|Comedy|Fantasy
161762,Belle and Sebastian: The Adventure Continues (2015),Adventure|Children
161766,Sun Belt Express (2015),Children|Comedy|Drama
161770,"Splash, Too (1988)",Children|Comedy|Romance
161786,VeggieTales: Where's God When I'm Scared (1993),Animation|Children
161794,VeggieTales: Dave and the Giant Pickle (1996),Adventure|Animation|Children|Comedy
161796,VeggieTales: Very Silly Songs (1997),Animation|Children
161798,VeggieTales: Josh and the Big Wall (1997),Animation|Children
161802,VeggieTales: The End of Silliness? More Really Silly Songs! (1998),Animation|Children
161810,VeggieTales: The Ultimate Silly Song Countdown (2001),Animation|Children
161812,VeggieTales: The Ballad of Little Joe (2003),Animation|Children
161814,VeggieTales: Lord of the Beans (2005),Animation|Children
161816,VeggieTales: Minnesota Cuke and the Search for Samson's Hairbrush (2005),Animation|Children
161818,VeggieTales: Duke and the Great Pie War (2005),Animation|Children
161820,VeggieTales: LarryBoy & The Bad Apple (2006),Adventure|Children
161822,VeggieTales: Sheerluck Holmes and the Golden Ruler (2006),Adventure|Animation|Children
161824,VeggieTales: The Wonderful Wizard of Ha's (2007),Adventure|Children
161826,VeggieTales: Tomato Sawyer & Huckleberry Larry's Big River Rescue (2008),Adventure|Animation|Children|Comedy
161962,Snowtime! (2015),Animation|Children
161970,The Little House (2014),Children|Drama
161972,Lucy Maud Montgomery's Anne of Green Gables (2016),Children|Drama
162070,3 Days of Normal (2012),Children|Comedy|Romance
162134,The Water Babies (1978),Children
162272,Sara (1997),Action|Children|Crime|Drama|Romance
162384,Love's Unfolding Dream (2007),Children|Drama|Romance|Western
162388,Love Finds A Home (2009),Action|Children|Drama|Western
162390,Love Begins (2011),Children|Drama|Romance
162394,Starchaser: The Legend of Orin (1985),Adventure|Animation|Children|Sci-Fi
162484,Cop Dog (2008),Action|Adventure|Children
162546,Tiny Giants (2014),Children|Documentary
162578,Kubo and the Two Strings (2016),Adventure|Animation|Children|Fantasy
162792,Principal Takes a Holiday (1998),Children|Comedy
163014,Uncle P (2007),Children|Comedy
163052,Cool Kids Don't Cry (2012),Children|Drama|Romance
163066,Rabbit Seasoning (1952),Animation|Children|Comedy
163072,Winnie Pooh (1969),Animation|Children
163140,My Babysitter's a Vampire (2010),Adventure|Children|Comedy|Fantasy
163188,Challenge to be Free (1975),Children|Drama
163194,Davy Crockett and the River Pirates (1956),Action|Adventure|Children
163344,East Side of Heaven (1939),Children|Comedy
163593,Where the Road Runs Out (2014),Children|Drama|Romance
163681,Mostly Ghostly 3: One Night in Doom House (2016),Children|Fantasy|Horror
163745,The Kid (1997),Action|Children|Drama
163751,Shiloh 2: Shiloh Season (1999),Children|Drama
163761,John Henry (2000),Animation|Children|Drama
163763,Lorenzo (2004),Animation|Children|Comedy
163941,The Hollars (2016),Children|Comedy|Drama
163969,Broken Hill (2009),Children|Drama
163987,Fan Girl (2015),Children|Comedy
